customerID,Churn,Contract,PaperlessBilling,PaymentMethod,PhoneService,MultipleLines,gender,SeniorCitizen,Partner,Dependents,tenure,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Monthly,Total,churn_bin,qtd_servicos,tenure_faixa
8637-XJIVR,Yes,Month-To-Month,1,Electronic Check,1,1,Female,0,0,0,12,Fiber Optic,1,0,0,0,0,0,78.95,927.35,1.0,1.0,0–12
8639-NHQEI,No,Two Year,1,Bank Transfer (Automatic),1,1,Female,0,1,1,72,Fiber Optic,1,1,0,0,1,0,95.9,6954.15,0.0,3.0,49–72
8640-SDGKB,Yes,Month-To-Month,1,Electronic Check,1,0,Male,0,0,0,4,Dsl,0,0,1,1,1,1,74.4,299.7,1.0,4.0,0–12
8642-GVWRF,Yes,Month-To-Month,0,Bank Transfer (Automatic),1,0,Female,0,1,0,2,Fiber Optic,0,1,1,0,0,0,79.7,165.0,1.0,2.0,0–12
8644-XLFBW,Yes,Month-To-Month,1,Electronic Check,1,0,Male,1,0,0,1,Fiber Optic,0,0,0,0,0,0,71.65,71.65,1.0,0.0,0–12
8644-XYTSV,No,Month-To-Month,1,Bank Transfer (Automatic),0,No Phone Service,Male,0,1,0,42,Dsl,1,0,0,0,1,0,40.15,1626.05,0.0,2.0,25–48
8645-KOMJQ,No,Two Year,1,Bank Transfer (Automatic),1,1,Male,0,1,1,69,Dsl,0,1,1,1,1,1,81.95,5601.4,0.0,5.0,49–72
8645-KWHJO,No,Month-To-Month,1,Electronic Check,0,No Phone Service,Male,0,0,0,14,Dsl,0,0,1,1,1,1,55.0,771.95,0.0,4.0,13–24
8646-JCOMS,No,One Year,1,Bank Transfer (Automatic),1,1,Female,0,1,0,66,Fiber Optic,0,1,1,1,0,0,90.55,6130.95,0.0,3.0,49–72
8647-SDTWQ,No,Month-To-Month,1,Electronic Check,1,1,Male,0,1,1,57,Fiber Optic,0,0,0,0,0,0,74.3,4018.35,0.0,0.0,49–72
8648-PFRMP,No,Month-To-Month,1,Electronic Check,0,No Phone Service,Female,1,0,0,14,Dsl,0,0,0,0,1,1,46.35,672.7,0.0,2.0,13–24
8649-VYTUC,,Month-To-Month,1,Electronic Check,1,0,Male,0,0,0,24,Fiber Optic,0,0,0,0,1,1,90.35,2238.5,,2.0,13–24
8650-RHRKE,Yes,Month-To-Month,1,Electronic Check,0,No Phone Service,Male,0,0,0,4,Dsl,0,0,1,0,0,0,29.65,118.5,1.0,1.0,0–12
8651-ENBZX,Yes,One Year,1,Electronic Check,1,1,Female,1,0,0,60,Fiber Optic,0,0,1,1,1,1,106.0,6441.4,1.0,4.0,49–72
8652-YHIYU,No,One Year,1,Credit Card (Automatic),1,1,Female,0,0,1,16,Fiber Optic,0,0,0,1,0,0,79.5,1264.2,0.0,1.0,13–24
8654-DHAOW,No,Month-To-Month,0,Mailed Check,1,1,Female,0,0,0,2,Dsl,0,1,0,0,0,0,54.15,101.65,0.0,1.0,0–12
8659-HDIYE,No,Month-To-Month,0,Credit Card (Automatic),1,1,Female,1,0,0,64,Dsl,0,1,1,1,0,1,74.65,4869.35,0.0,4.0,49–72
8659-IOOPU,No,Two Year,0,Electronic Check,1,1,Female,0,1,1,71,Fiber Optic,1,0,1,1,0,1,100.45,7159.7,0.0,4.0,49–72
8660-BUETV,No,Month-To-Month,0,Mailed Check,1,0,Female,0,0,0,3,Dsl,0,0,0,0,0,0,44.75,148.05,0.0,0.0,0–12
8661-BOYNW,No,Two Year,1,Credit Card (Automatic),1,1,Female,0,1,0,72,Dsl,1,0,1,1,1,1,84.4,6096.45,0.0,5.0,49–72
8663-UPDGF,No,Month-To-Month,1,Bank Transfer (Automatic),1,1,Female,0,0,0,26,Dsl,1,1,0,0,1,0,69.5,1800.05,0.0,3.0,25–48
8665-UTDHZ,Yes,Month-To-Month,0,Electronic Check,0,No Phone Service,Male,0,1,1,1,Dsl,0,1,0,0,0,0,30.2,30.2,1.0,1.0,0–12
8668-KNZTI,No,One Year,0,Electronic Check,1,0,Male,0,0,0,52,Dsl,1,0,1,0,0,0,53.75,2790.65,0.0,2.0,49–72
8670-ERCJH,No,Two Year,0,Bank Transfer (Automatic),1,1,Male,0,0,0,72,Fiber Optic,1,1,1,1,1,1,113.4,8164.1,0.0,6.0,49–72
8670-MEFCP,No,Two Year,1,Credit Card (Automatic),1,1,Female,0,1,1,36,Dsl,1,1,1,1,1,1,92.9,3379.25,0.0,6.0,25–48
8671-KKKOS,No,Month-To-Month,0,Electronic Check,0,No Phone Service,Female,0,1,0,46,Dsl,1,1,0,0,1,0,45.55,2062.15,0.0,3.0,25–48
8672-OAUPW,No,One Year,0,Credit Card (Automatic),1,0,Male,0,0,1,51,Dsl,0,0,0,1,0,0,47.85,2356.75,0.0,1.0,49–72
8676-OOQEJ,No,Month-To-Month,0,Electronic Check,0,No Phone Service,Male,0,0,0,4,Dsl,0,0,0,1,0,0,30.5,118.4,0.0,1.0,0–12
8676-TRMJS,Yes,Month-To-Month,0,Mailed Check,1,1,Male,0,0,0,3,Fiber Optic,0,0,0,0,0,0,75.0,209.1,1.0,0.0,0–12
8677-HDZEE,No,Month-To-Month,1,Bank Transfer (Automatic),1,1,Female,0,0,0,56,Fiber Optic,0,1,0,1,1,1,105.45,5916.95,0.0,4.0,49–72
8679-JOEVF,Yes,Month-To-Month,0,Electronic Check,1,0,Female,1,0,0,16,Dsl,0,0,0,1,1,0,59.4,1023.9,1.0,2.0,13–24
8679-LZBMD,No,One Year,1,Bank Transfer (Automatic),1,0,Male,0,1,0,44,Fiber Optic,0,0,0,0,1,1,90.65,3974.15,0.0,2.0,25–48
8680-CGLTP,No,One Year,1,Electronic Check,1,0,Male,0,0,0,29,Dsl,1,1,0,1,0,0,58.75,1696.2,0.0,3.0,25–48
8681-ICONS,No,Month-To-Month,1,Mailed Check,1,0,Male,0,1,1,29,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.65,654.85,0.0,,25–48
8685-WHQPW,Yes,Month-To-Month,1,Bank Transfer (Automatic),1,1,Female,1,0,0,22,Fiber Optic,0,0,0,0,0,0,74.4,1692.6,1.0,0.0,13–24
8687-BAFGU,No,Month-To-Month,0,Electronic Check,1,0,Male,0,0,0,1,Fiber Optic,0,0,0,1,0,0,74.0,74.0,0.0,1.0,0–12
8690-UPCZI,No,One Year,0,Bank Transfer (Automatic),1,1,Male,0,1,1,29,Dsl,1,0,0,1,1,0,69.05,1958.45,0.0,3.0,25–48
8690-ZVLCL,No,Two Year,0,Credit Card (Automatic),1,1,Female,0,1,1,68,Dsl,1,1,1,1,1,1,88.0,6161.9,0.0,6.0,49–72
8695-ARGXZ,No,Month-To-Month,1,Electronic Check,1,1,Male,1,1,0,34,Fiber Optic,0,0,0,0,0,0,75.55,2425.4,0.0,0.0,25–48
8695-WDYEA,No,Month-To-Month,0,Mailed Check,1,0,Male,0,0,0,1,Dsl,1,0,0,0,0,0,51.25,51.25,0.0,1.0,0–12
8696-JKZNU,Yes,Month-To-Month,1,Electronic Check,1,1,Female,1,0,0,37,Fiber Optic,0,0,0,0,0,0,76.25,2841.55,1.0,0.0,25–48
8699-ASUFO,Yes,Month-To-Month,1,Mailed Check,1,1,Male,1,1,0,7,Fiber Optic,0,0,0,0,0,0,74.4,527.9,1.0,0.0,0–12
8701-DGLVH,No,Two Year,0,Mailed Check,1,0,Male,0,0,0,51,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.45,1042.65,0.0,,49–72
8705-DWKTI,No,Month-To-Month,1,Credit Card (Automatic),1,0,Male,0,0,0,52,Fiber Optic,0,0,1,0,0,1,83.8,4331.4,0.0,2.0,49–72
8705-WZCYL,No,Month-To-Month,1,Electronic Check,1,0,Male,0,0,0,1,Dsl,0,0,0,0,0,0,44.8,44.8,0.0,0.0,0–12
8706-HRADD,No,Month-To-Month,1,Mailed Check,0,No Phone Service,Male,0,0,0,21,Dsl,1,0,0,1,1,0,43.55,1011.5,0.0,3.0,13–24
8707-HOEDG,No,Two Year,1,Electronic Check,1,1,Female,0,1,1,70,Fiber Optic,0,1,1,1,1,1,110.2,7689.8,0.0,5.0,49–72
8707-RMEZH,No,One Year,0,Credit Card (Automatic),1,0,Female,1,1,0,69,Fiber Optic,1,1,0,0,0,1,87.3,6055.55,0.0,3.0,49–72
8708-XPXHZ,Yes,Month-To-Month,1,Electronic Check,1,1,Female,0,1,1,42,Fiber Optic,0,0,0,0,1,1,94.2,4186.3,1.0,2.0,25–48
8709-KRDVL,No,Month-To-Month,1,Electronic Check,1,1,Female,0,0,0,33,Fiber Optic,0,1,0,0,1,1,100.0,3320.6,0.0,3.0,25–48
8710-YGLWG,No,Month-To-Month,1,Mailed Check,1,0,Male,0,0,0,1,Dsl,0,0,0,0,0,0,44.9,44.9,0.0,0.0,0–12
8711-LOBKY,No,Two Year,0,Mailed Check,1,0,Male,0,1,1,59,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,19.85,1188.25,0.0,,49–72
8713-IGZSO,No,Month-To-Month,0,Mailed Check,1,1,Male,0,0,0,2,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,24.85,62.0,0.0,,0–12
8714-CTZJW,No,Month-To-Month,1,Credit Card (Automatic),1,0,Female,0,0,0,4,Fiber Optic,0,0,1,0,0,1,82.85,319.6,0.0,2.0,0–12
8714-EUHJO,Yes,Month-To-Month,1,Electronic Check,1,1,Female,0,1,1,31,Fiber Optic,0,1,0,0,0,1,91.15,2995.45,1.0,2.0,25–48
8715-KKTFG,No,One Year,1,Bank Transfer (Automatic),1,1,Female,0,1,0,61,Fiber Optic,0,0,1,1,1,1,103.3,6518.35,0.0,4.0,49–72
8717-VCTXJ,No,One Year,1,Mailed Check,1,0,Male,0,0,0,42,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,19.55,839.4,0.0,,25–48
8718-PTMEZ,Yes,Month-To-Month,1,Electronic Check,0,No Phone Service,Female,0,0,0,13,Dsl,0,1,0,0,0,0,31.05,347.25,1.0,1.0,13–24
8720-RQSBJ,No,Month-To-Month,0,Electronic Check,1,0,Male,1,0,0,1,Dsl,0,0,0,0,0,0,44.0,44.0,0.0,0.0,0–12
8722-NGNBH,Yes,Month-To-Month,0,Mailed Check,0,No Phone Service,Male,0,0,0,5,Dsl,1,0,1,1,0,0,40.0,223.45,1.0,3.0,0–12
8722-PRFDV,No,Two Year,0,Credit Card (Automatic),1,0,Female,0,1,1,71,Dsl,1,0,1,0,1,1,77.55,5574.35,0.0,4.0,49–72
8725-JEDFD,No,Month-To-Month,1,Mailed Check,1,0,Male,0,0,0,27,Fiber Optic,0,0,0,0,0,0,69.05,1793.25,0.0,0.0,25–48
8727-JQFHV,No,Two Year,0,Mailed Check,1,0,Male,0,1,1,57,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.75,1123.15,0.0,,49–72
8727-XDPUD,No,Two Year,0,Credit Card (Automatic),0,No Phone Service,Male,0,0,0,37,Dsl,0,0,0,0,1,0,35.8,1316.9,0.0,1.0,25–48
8728-SKJLR,No,Month-To-Month,1,Electronic Check,1,0,Male,0,0,0,41,Fiber Optic,0,0,0,1,0,0,74.25,3089.1,0.0,1.0,25–48
8731-WBBMB,No,Month-To-Month,0,Bank Transfer (Automatic),1,0,Female,0,1,0,26,Dsl,0,1,1,1,1,1,81.9,2078.55,0.0,5.0,25–48
8732-BBLMG,,Month-To-Month,1,Credit Card (Automatic),0,No Phone Service,Female,0,0,0,5,Dsl,0,1,0,0,1,1,50.95,229.4,,3.0,0–12
8734-DKSTZ,No,Month-To-Month,0,Electronic Check,1,1,Female,0,1,1,10,Fiber Optic,0,0,0,0,0,1,85.95,858.6,0.0,1.0,0–12
8734-FNWVH,No,Month-To-Month,0,Bank Transfer (Automatic),1,1,Male,0,1,1,31,Dsl,0,0,0,0,0,1,59.7,1825.5,0.0,1.0,25–48
8735-DCXNF,No,Month-To-Month,1,Credit Card (Automatic),1,0,Male,0,1,0,10,Dsl,1,0,0,1,0,0,54.95,568.85,0.0,2.0,0–12
8735-IJJEG,No,Month-To-Month,0,Credit Card (Automatic),1,0,Male,0,1,0,14,Dsl,0,0,1,0,0,0,50.2,668.85,0.0,1.0,13–24
8735-NBLWT,No,Month-To-Month,0,Mailed Check,1,0,Male,0,0,1,9,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.4,184.1,0.0,,0–12
8735-SDUFN,No,Two Year,0,Bank Transfer (Automatic),1,1,Female,1,1,0,72,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,24.3,1778.7,0.0,,49–72
8738-JOKAR,No,One Year,1,Mailed Check,1,0,Female,0,0,0,42,Dsl,1,1,0,1,0,1,67.7,2882.25,0.0,4.0,25–48
8739-QOTTN,No,Month-To-Month,0,Mailed Check,1,0,Female,0,1,0,2,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.35,41.85,0.0,,0–12
8739-WWKDU,Yes,Month-To-Month,1,Electronic Check,1,1,Male,1,0,0,25,Fiber Optic,0,1,0,0,1,0,89.5,2196.15,1.0,2.0,25–48
8739-XNIKG,No,Month-To-Month,1,Electronic Check,1,1,Female,0,0,0,5,Fiber Optic,0,0,0,0,1,0,84.0,424.75,0.0,1.0,0–12
8740-CRYFY,Yes,Month-To-Month,1,Electronic Check,1,0,Male,0,0,0,1,Fiber Optic,0,0,0,0,1,0,78.95,78.95,1.0,1.0,0–12
8740-XLHDR,Yes,Month-To-Month,1,Mailed Check,0,No Phone Service,Male,0,0,0,5,Dsl,1,1,1,1,0,0,43.25,219.0,1.0,4.0,0–12
8741-LQOBK,No,Month-To-Month,0,Bank Transfer (Automatic),0,No Phone Service,Female,0,1,1,46,Dsl,1,1,0,0,0,0,35.05,1620.25,0.0,2.0,25–48
8745-PVESG,No,One Year,1,Credit Card (Automatic),0,No Phone Service,Female,0,0,0,57,Dsl,1,0,1,1,0,0,41.1,2258.25,0.0,3.0,49–72
8746-BFOAJ,No,One Year,0,Bank Transfer (Automatic),1,0,Male,1,0,0,21,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.5,429.55,0.0,,13–24
8746-OQQRW,No,Month-To-Month,0,Mailed Check,1,1,Male,0,0,0,4,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,25.25,101.9,0.0,,0–12
8747-UDCOI,No,Two Year,0,Bank Transfer (Automatic),1,0,Female,0,1,0,65,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,19.35,1319.95,0.0,,49–72
8748-HFWBO,No,One Year,0,Mailed Check,1,0,Male,0,1,1,19,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,19.9,357.7,0.0,,13–24
8749-CLJXC,No,Month-To-Month,0,Mailed Check,1,0,Male,0,0,0,1,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.05,20.05,0.0,,0–12
8749-JMNKX,Yes,Month-To-Month,1,Bank Transfer (Automatic),1,1,Male,1,1,0,51,Fiber Optic,1,0,1,0,1,0,93.8,4750.95,1.0,3.0,49–72
8749-TZYEC,No,Two Year,0,Credit Card (Automatic),1,1,Male,0,1,0,72,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,24.8,1874.3,0.0,,49–72
8750-QWZAJ,No,Two Year,0,Bank Transfer (Automatic),1,0,Female,0,1,1,70,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,19.8,1378.75,0.0,,49–72
8751-EDEKA,No,Month-To-Month,0,Credit Card (Automatic),1,0,Female,0,1,0,28,Fiber Optic,0,1,1,0,0,1,89.9,2433.5,0.0,3.0,25–48
8752-GHJFU,No,One Year,1,Electronic Check,1,1,Male,1,1,0,71,Fiber Optic,1,1,1,1,0,0,92.0,6585.2,0.0,4.0,49–72
8752-IMQOS,No,One Year,0,Mailed Check,1,0,Male,0,1,1,5,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.1,85.1,0.0,,0–12
8752-STIVR,Yes,Month-To-Month,1,Electronic Check,1,0,Female,0,0,0,4,Fiber Optic,0,0,0,0,1,0,79.0,303.15,1.0,1.0,0–12
8754-GZCEH,,Month-To-Month,1,Electronic Check,1,0,Female,0,1,0,25,Fiber Optic,0,0,0,1,1,1,95.15,2395.7,,3.0,25–48
8755-IWJHN,No,Month-To-Month,1,Bank Transfer (Automatic),1,1,Male,1,1,0,69,Fiber Optic,0,1,1,0,0,1,95.35,6382.0,0.0,3.0,49–72
8755-OGKNA,No,Two Year,0,Bank Transfer (Automatic),1,0,Female,0,1,1,57,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,19.5,1167.6,0.0,,49–72
8756-RDDLT,No,Month-To-Month,0,Electronic Check,0,No Phone Service,Female,0,0,0,68,Dsl,0,1,0,1,0,1,44.95,3085.35,0.0,3.0,49–72
8757-TFHHJ,No,Month-To-Month,1,Credit Card (Automatic),1,0,Male,0,0,0,1,Dsl,1,0,0,0,0,0,49.8,49.8,0.0,1.0,0–12
8760-ZRHKE,No,One Year,0,Electronic Check,1,1,Female,1,1,1,71,Dsl,1,1,0,0,1,0,69.2,4982.5,0.0,3.0,49–72
8761-NSOBC,Yes,Month-To-Month,0,Electronic Check,1,0,Male,0,0,0,44,Fiber Optic,0,1,0,1,1,1,100.55,4398.15,1.0,4.0,25–48
8763-KIAFH,No,One Year,1,Mailed Check,1,0,Female,0,1,1,27,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.55,583.3,0.0,,25–48
8766-PAFNE,No,Two Year,1,Credit Card (Automatic),1,0,Male,0,1,0,71,Dsl,0,1,1,1,1,1,79.1,5564.85,0.0,5.0,49–72
8769-KKTPH,No,One Year,1,Credit Card (Automatic),1,1,Female,0,1,1,63,Fiber Optic,1,0,0,0,1,1,99.65,6311.2,0.0,3.0,49–72
8773-HHUOZ,Yes,Month-To-Month,1,Mailed Check,1,0,Female,0,0,1,17,Dsl,0,0,0,0,1,1,64.7,1093.1,1.0,2.0,13–24
8774-GSBUN,No,Two Year,0,Mailed Check,1,1,Male,0,1,0,72,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,25.4,1797.1,0.0,,49–72
8774-QWEBD,,Month-To-Month,1,Bank Transfer (Automatic),1,0,Male,0,1,1,40,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.4,745.3,,,25–48
8775-CEBBJ,Yes,Month-To-Month,1,Bank Transfer (Automatic),1,0,Female,0,0,0,9,Dsl,0,0,0,0,0,0,44.2,403.35,1.0,0.0,0–12
8775-ERLNB,No,Month-To-Month,0,Electronic Check,1,1,Male,1,1,0,1,Fiber Optic,0,0,0,0,0,0,74.3,74.3,0.0,0.0,0–12
8775-LHDJH,Yes,Month-To-Month,1,Electronic Check,1,1,Female,1,1,0,1,Fiber Optic,0,1,0,0,1,0,90.6,90.6,1.0,2.0,0–12
8777-MBMTS,No,Two Year,1,Credit Card (Automatic),1,0,Female,1,1,0,65,Fiber Optic,0,1,1,1,1,1,105.85,6725.5,0.0,5.0,49–72
8777-PVYGU,No,One Year,1,Mailed Check,1,0,Female,0,1,0,52,Dsl,1,0,1,0,1,0,64.3,3410.6,0.0,3.0,49–72
8778-LMWTJ,No,Month-To-Month,1,Electronic Check,1,0,Female,0,0,0,9,Fiber Optic,1,0,0,0,0,0,74.85,708.2,0.0,1.0,0–12
8779-QRDMV,Yes,Month-To-Month,1,Electronic Check,0,No Phone Service,Male,1,0,0,1,Dsl,0,0,1,0,0,1,39.65,39.65,1.0,2.0,0–12
8779-YIQQA,No,One Year,0,Mailed Check,1,0,Male,0,1,1,21,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,19.8,350.1,0.0,,13–24
8780-IHCRN,No,Two Year,0,Credit Card (Automatic),1,1,Male,0,1,1,63,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,24.65,1574.5,0.0,,49–72
8780-IXSTS,Yes,Month-To-Month,1,Electronic Check,1,1,Female,0,0,0,6,Fiber Optic,0,1,0,0,1,0,90.1,521.3,1.0,2.0,0–12
8780-RSYYU,No,Month-To-Month,1,Credit Card (Automatic),1,0,Female,0,0,0,25,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,19.2,532.1,0.0,,25–48
8780-YRMTT,No,Two Year,1,Mailed Check,0,No Phone Service,Female,0,0,0,66,Dsl,1,1,1,1,0,0,47.4,3177.25,0.0,4.0,49–72
8782-LKFPK,No,Month-To-Month,1,Mailed Check,1,1,Male,0,0,0,44,Fiber Optic,0,0,1,0,0,1,90.4,4063.0,0.0,2.0,25–48
8782-NUUOL,No,One Year,0,Mailed Check,1,0,Male,0,0,0,60,Dsl,1,0,1,1,1,1,79.0,4801.1,0.0,5.0,49–72
8784-CGILN,Yes,Month-To-Month,1,Bank Transfer (Automatic),1,1,Female,0,0,0,18,Fiber Optic,0,0,0,1,1,1,99.85,1776.95,1.0,3.0,13–24
8785-CJSHH,No,Month-To-Month,1,Electronic Check,1,1,Female,0,1,0,60,Fiber Optic,0,1,0,0,1,1,99.8,5985.75,0.0,3.0,49–72
8785-EPNCG,Yes,Month-To-Month,0,Credit Card (Automatic),1,1,Male,0,0,0,11,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,23.15,245.2,1.0,,0–12
8788-DOXSU,No,One Year,1,Bank Transfer (Automatic),1,0,Male,0,0,0,59,Dsl,0,0,1,0,0,1,61.35,3645.5,0.0,2.0,49–72
8791-GFXLZ,No,Month-To-Month,1,Bank Transfer (Automatic),1,0,Male,0,0,0,12,Dsl,0,1,0,0,0,0,49.05,593.05,0.0,1.0,0–12
8792-AOROI,No,Two Year,0,Mailed Check,1,0,Female,0,1,0,8,Dsl,1,0,0,1,0,1,65.5,564.35,0.0,3.0,0–12
8793-IZZRV,,Month-To-Month,1,Electronic Check,0,No Phone Service,Male,0,0,0,4,Dsl,0,0,0,0,1,1,44.55,174.3,,2.0,0–12
8799-OXZMD,No,Month-To-Month,1,Mailed Check,0,No Phone Service,Female,0,0,0,28,Dsl,0,0,1,0,0,0,29.75,790.7,0.0,1.0,25–48
8800-JOOCF,No,Month-To-Month,1,Electronic Check,1,1,Female,0,0,1,12,Fiber Optic,0,0,0,0,1,0,84.05,966.55,0.0,1.0,0–12
8800-ZKRFW,No,Month-To-Month,1,Electronic Check,1,1,Female,0,1,1,30,Fiber Optic,0,1,1,1,1,1,107.5,3242.5,0.0,5.0,25–48
8802-UNOJF,Yes,Month-To-Month,1,Mailed Check,1,0,Male,1,0,0,12,Fiber Optic,0,1,1,1,0,0,83.8,1029.75,1.0,3.0,0–12
8805-JNRAZ,No,Month-To-Month,0,Mailed Check,1,0,Female,0,0,0,2,Dsl,0,1,0,0,0,0,49.2,103.7,0.0,1.0,0–12
8806-EAGWC,Yes,Month-To-Month,0,Mailed Check,1,0,Male,0,0,0,3,Dsl,0,0,0,0,1,0,55.15,159.15,1.0,1.0,0–12
8807-ARQET,No,Month-To-Month,1,Electronic Check,0,No Phone Service,Female,0,0,0,41,Dsl,0,1,0,0,0,1,40.35,1677.85,0.0,2.0,25–48
8807-OPMBM,No,Two Year,1,Credit Card (Automatic),1,1,Female,0,1,1,55,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,25.65,1388.0,0.0,,49–72
8808-ELEHO,Yes,Month-To-Month,1,Electronic Check,1,1,Male,1,0,0,8,Fiber Optic,0,0,1,0,0,0,81.25,585.95,1.0,1.0,0–12
8809-RIHDD,Yes,Two Year,1,Electronic Check,1,1,Male,0,1,1,72,Fiber Optic,0,1,1,0,1,1,103.4,7372.65,1.0,4.0,49–72
8809-XKHMD,No,Two Year,1,Bank Transfer (Automatic),1,1,Male,0,1,0,72,Fiber Optic,1,1,0,1,0,1,100.55,7325.1,0.0,4.0,49–72
8812-ZRHFP,No,One Year,0,Electronic Check,1,0,Female,0,1,1,30,Fiber Optic,0,0,1,0,0,1,86.45,2538.05,0.0,2.0,25–48
8815-LMFLX,No,Month-To-Month,1,Bank Transfer (Automatic),1,1,Male,0,1,1,25,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,25.4,546.85,0.0,,25–48
8816-VXNZD,Yes,Month-To-Month,1,Electronic Check,1,1,Female,0,0,0,1,Fiber Optic,0,0,0,0,0,0,75.1,75.1,1.0,0.0,0–12
8818-DOPVL,No,Month-To-Month,1,Electronic Check,1,1,Female,1,0,0,46,Fiber Optic,0,1,1,0,1,1,104.45,4863.85,0.0,4.0,25–48
8818-XYFCQ,Yes,Month-To-Month,1,Credit Card (Automatic),1,1,Male,0,1,1,32,Fiber Optic,1,0,0,0,1,1,99.55,3204.65,1.0,3.0,25–48
8819-IMISP,No,Month-To-Month,1,Electronic Check,1,1,Male,0,0,0,31,Fiber Optic,0,1,0,0,0,0,80.45,2429.1,0.0,1.0,25–48
8819-WFGGJ,No,Two Year,1,Bank Transfer (Automatic),0,No Phone Service,Male,0,1,0,68,Dsl,1,0,1,0,1,1,54.1,3794.5,0.0,4.0,49–72
8819-ZBYNA,No,Two Year,1,Credit Card (Automatic),1,1,Female,0,1,0,58,Fiber Optic,1,1,0,1,1,1,109.1,6393.65,0.0,5.0,49–72
8821-KVZKQ,No,One Year,1,Bank Transfer (Automatic),0,No Phone Service,Female,0,1,1,70,Dsl,0,1,1,1,1,1,58.4,4113.15,0.0,5.0,49–72
8821-XNHVZ,Yes,Month-To-Month,1,Mailed Check,1,0,Female,0,1,1,1,Fiber Optic,0,0,0,0,1,0,80.05,80.05,1.0,1.0,0–12
8822-KNBHV,No,One Year,1,Credit Card (Automatic),1,1,Female,0,0,0,48,Dsl,1,1,1,0,1,1,83.45,3887.85,0.0,5.0,25–48
8823-RLPWL,No,Two Year,1,Credit Card (Automatic),1,1,Female,0,1,0,72,Fiber Optic,1,1,1,0,1,1,110.65,8065.65,0.0,5.0,49–72
8824-RWFXJ,Yes,Month-To-Month,1,Mailed Check,1,0,Male,0,1,1,3,Dsl,0,1,1,0,0,0,56.15,168.15,1.0,2.0,0–12
8835-VSDSE,Yes,Month-To-Month,1,Electronic Check,1,0,Female,0,1,0,2,Fiber Optic,0,0,0,0,0,0,70.7,141.45,1.0,0.0,0–12
8837-VVWLQ,Yes,Month-To-Month,0,Electronic Check,1,0,Female,0,0,0,8,Fiber Optic,1,0,0,0,1,0,84.95,668.4,1.0,2.0,0–12
8838-GPHZP,No,Two Year,1,Mailed Check,1,0,Female,0,0,0,63,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,20.6,1298.7,0.0,,49–72
8840-DQLGN,Yes,Month-To-Month,1,Bank Transfer (Automatic),1,1,Female,1,1,0,35,Fiber Optic,1,1,0,1,1,0,100.5,3653.35,1.0,4.0,25–48
8844-TONUD,Yes,Month-To-Month,1,Mailed Check,1,0,Male,0,1,1,13,Fiber Optic,0,0,1,0,1,1,96.65,1162.85,1.0,3.0,13–24
8845-LWKGE,No,One Year,1,Electronic Check,1,0,Female,0,1,1,30,Dsl,0,0,1,1,1,0,64.5,1985.15,0.0,3.0,25–48
